"dt","WaterMeters"
2015-09-22 23:05:00,0.594010221791483
2015-09-22 23:10:00,0.59452465077106
2015-09-22 23:15:00,0.595317432791644
2015-09-22 23:20:00,0.594831590828569
2015-09-22 23:25:00,0.595653093751261
2015-09-22 23:30:00,0.595275584552267
2015-09-22 23:35:00,0.595369840540921
2015-09-22 23:40:00,0.595948451056509
2015-09-22 23:45:00,0.59541699450336
2015-09-22 23:50:00,0.596727506940467
2015-09-22 23:55:00,0.59556170928368
2015-09-23 00:00:00,0.596170954784602
2015-09-23 00:05:00,0.595764061787213
2015-09-23 00:10:00,0.595579488004438
2015-09-23 00:15:00,0.597385467196675
2015-09-23 00:20:00,0.596762962488622
2015-09-23 00:25:00,0.595624391562299
2015-09-23 00:30:00,0.59477150591544
2015-09-23 00:35:00,0.595364424158926
2015-09-23 00:40:00,0.597208586671812
2015-09-23 00:45:00,0.594285665680593
2015-09-23 00:50:00,0.593244583485057
2015-09-23 00:55:00,0.594110510311199
2015-09-23 01:00:00,0.595309882543604
2015-09-23 01:05:00,0.595127208319985
2015-09-23 01:10:00,0.595502813890974
2015-09-23 01:15:00,0.597710956851433
2015-09-23 01:20:00,0.5954808823645
2015-09-23 01:25:00,0.593765196653742
2015-09-23 01:30:00,0.593614376108122
2015-09-23 01:35:00,0.595777198227033
2015-09-23 01:40:00,0.595445681800029
2015-09-23 01:45:00,0.59572309251357
2015-09-23 01:50:00,0.596469397772093
2015-09-23 01:55:00,0.595093587923221
2015-09-23 02:00:00,0.594143954028892
2015-09-23 02:05:00,0.595944463969295
2015-09-23 02:10:00,0.595917728785705
2015-09-23 02:15:00,0.594262851554309
2015-09-23 02:20:00,0.593640770449535
2015-09-23 02:25:00,0.595588356215581
2015-09-23 02:30:00,0.594841934991664
2015-09-23 02:35:00,0.593888393621021
2015-09-23 02:40:00,0.593904277957371
2015-09-23 02:45:00,0.595590744636411
2015-09-23 02:50:00,0.594145071924225
2015-09-23 02:55:00,0.59340528607187
2015-09-23 03:00:00,0.592126513639543
2015-09-23 03:05:00,0.593103235806231
2015-09-23 03:10:00,0.595619998545157
2015-09-23 03:15:00,0.593745318508759
2015-09-23 03:20:00,0.594972920276885
2015-09-23 03:25:00,0.596631994013747
2015-09-23 03:30:00,0.595929442884699
2015-09-23 03:35:00,0.594499322876558
2015-09-23 03:40:00,0.595372619277551
2015-09-23 03:45:00,0.594315379035996
2015-09-23 03:50:00,0.595106635257268
2015-09-23 03:55:00,0.596527241101127
2015-09-23 04:00:00,0.595737386179936
2015-09-23 04:05:00,0.595104601651336
2015-09-23 04:10:00,0.59476162802953
2015-09-23 04:15:00,0.594614127981163
2015-09-23 04:20:00,0.596389758736794
2015-09-23 04:25:00,0.59537961826035
2015-09-23 04:30:00,0.59364797761335
2015-09-23 04:35:00,0.595213491102973
2015-09-23 04:40:00,0.595074132177247
2015-09-23 04:45:00,0.595016342847864
2015-09-23 04:50:00,0.59252831823938
2015-09-23 04:55:00,0.594137800639263
2015-09-23 05:00:00,0.596012946424161
2015-09-23 05:05:00,0.592647090028507
2015-09-23 05:10:00,0.593205521573558
2015-09-23 05:15:00,0.593509325446255
2015-09-23 05:20:00,0.591824186429191
2015-09-23 05:25:00,0.591562823969677
2015-09-23 05:30:00,0.595764333574449
2015-09-23 05:35:00,0.594467943532947
2015-09-23 05:40:00,0.593338829946167
2015-09-23 05:45:00,0.592701595410427
2015-09-23 05:50:00,0.592616987542156
2015-09-23 05:55:00,0.593045199226605
2015-09-23 06:00:00,0.59286154927637
2015-09-23 06:05:00,0.590856073418305
2015-09-23 06:10:00,0.593037446449546
2015-09-23 06:15:00,0.593044184107352
2015-09-23 06:20:00,0.592251935911741
2015-09-23 06:25:00,0.592246534131056
2015-09-23 06:30:00,0.592191591649153
2015-09-23 06:35:00,0.59275311677464
2015-09-23 06:40:00,0.594100435553689
2015-09-23 06:45:00,0.593136235866543
2015-09-23 06:50:00,0.592581867330248
2015-09-23 06:55:00,0.593575041828329
2015-09-23 07:00:00,0.593386650565486
2015-09-23 07:05:00,0.593802302599191
2015-09-23 07:10:00,0.593318816403784
2015-09-23 07:15:00,0.593827664157833
2015-09-23 07:20:00,0.593391257223031
2015-09-23 07:25:00,0.594276860113796
2015-09-23 07:30:00,0.593575638945714
2015-09-23 07:35:00,0.592272882514079
2015-09-23 07:40:00,0.593636158324436
2015-09-23 07:45:00,0.594231026109444
2015-09-23 07:50:00,0.593480770480497
2015-09-23 07:55:00,0.592170262927121
2015-09-23 08:00:00,0.591292348432685
2015-09-23 08:05:00,0.589938143263803
2015-09-23 08:10:00,0.592401429999675
2015-09-23 08:15:00,0.592458964823465
2015-09-23 08:20:00,0.592897730359356
2015-09-23 08:25:00,0.59152691142289
2015-09-23 08:30:00,0.59187841473593
2015-09-23 08:35:00,0.592876569735659
2015-09-23 08:40:00,0.591981912625772
2015-09-23 08:45:00,0.593463601255377
2015-09-23 08:50:00,0.595250296571906
2015-09-23 08:55:00,0.592875307073893
2015-09-23 09:00:00,0.592735231166819
2015-09-23 09:05:00,0.59272583958943
2015-09-23 09:10:00,0.593493688669743
2015-09-23 09:15:00,0.594917696446685
2015-09-23 09:20:00,0.594357184237532
2015-09-23 09:25:00,0.592498663836692
2015-09-23 09:30:00,0.593595148182026
2015-09-23 09:35:00,0.615783077128601
2015-09-23 09:35:00,0.590092353144644
2015-09-23 09:40:00,0.604975967124679
2015-09-23 09:45:00,0.596709460556342
2015-09-23 09:50:00,0.593782167861835
2015-09-23 09:55:00,0.593145918031287
2015-09-23 10:00:00,0.593737635943025
2015-09-23 10:05:00,0.594040341923303
2015-09-23 10:10:00,0.593190072403079
2015-09-23 10:15:00,0.592007212206093
2015-09-23 10:20:00,0.59096933389733
2015-09-23 10:25:00,0.591385882114594
2015-09-23 10:30:00,0.591469393465969
2015-09-23 10:35:00,0.590112615163834
2015-09-23 10:40:00,0.590027340568676
2015-09-23 10:45:00,0.591155564831976
2015-09-23 10:50:00,0.589563151645145
2015-09-23 10:55:00,0.589477935530445
2015-09-23 11:00:00,0.589623437445936
2015-09-23 11:05:00,0.588775963985196
2015-09-23 11:10:00,0.589275972187929
2015-09-23 11:15:00,0.588280437627254
2015-09-23 11:20:00,0.588757393346248
2015-09-23 11:25:00,0.588102699633699
2015-09-23 11:30:00,0.58913866789615
2015-09-23 11:35:00,0.587731292766462
2015-09-23 11:40:00,0.587944548848535
2015-09-23 11:45:00,0.589299547239241
2015-09-23 11:50:00,0.589682115649728
2015-09-23 11:55:00,0.590130808432401
2015-09-23 12:00:00,0.589699357187455
2015-09-23 12:05:00,0.587656110999166
2015-09-23 12:10:00,0.586109141429602
2015-09-23 12:15:00,0.586007326319142
2015-09-23 12:20:00,0.587502411541822
2015-09-23 12:25:00,0.587972568574277
2015-09-23 12:30:00,0.587513106210246
2015-09-23 12:35:00,0.588064280573581
2015-09-23 12:40:00,0.590282310910952
2015-09-23 12:45:00,0.589720086246157
2015-09-23 12:50:00,0.590015945905841
2015-09-23 12:55:00,0.590552755571
2015-09-23 13:00:00,0.589482104493708
2015-09-23 13:05:00,0.590760947928159
2015-09-23 13:10:00,0.591234984101815
2015-09-23 13:15:00,0.588765106349602
2015-09-23 13:20:00,0.588685721794243
2015-09-23 13:25:00,0.58966089036798
2015-09-23 13:30:00,0.589972277759027
2015-09-23 13:35:00,0.588234047370829
2015-09-23 13:40:00,0.589744089123267
2015-09-23 13:45:00,0.589884722694196
2015-09-23 13:50:00,0.58967996403917
2015-09-23 13:55:00,0.591533224277889
2015-09-23 14:00:00,0.589337070889551
2015-09-23 14:05:00,0.588497009447759
2015-09-23 14:10:00,0.589714454782436
2015-09-23 14:15:00,0.588650886642253
2015-09-23 14:20:00,0.588651486559022
2015-09-23 14:25:00,0.590200890409465
2015-09-23 14:30:00,0.588641969478482
2015-09-23 14:35:00,0.588139860733636
2015-09-23 14:40:00,0.590082123902412
2015-09-23 14:45:00,0.588621177121711
2015-09-23 14:50:00,0.590005317359926
2015-09-23 14:55:00,0.591157199663915
2015-09-23 15:00:00,0.591572935991725
2015-09-23 15:05:00,0.591566843344281
2015-09-23 15:10:00,0.591315489702418
2015-09-23 15:15:00,0.592499933180433
2015-09-23 15:20:00,0.591110366096506
2015-09-23 15:25:00,0.590247397557248
2015-09-23 15:30:00,0.590573403151075
2015-09-23 15:35:00,0.589443049099226
2015-09-23 15:40:00,0.591972610381788
2015-09-23 15:45:00,0.591023885519595
2015-09-23 15:50:00,0.592076720913877
2015-09-23 15:55:00,0.590696334230846
2015-09-23 16:00:00,0.589937278613398
2015-09-23 16:05:00,0.590494540755445
2015-09-23 16:10:00,0.591240031028362
2015-09-23 16:15:00,0.590411770480315
2015-09-23 16:20:00,0.589285280799999
2015-09-23 16:25:00,0.589175379023172
2015-09-23 16:30:00,0.590766873237395
2015-09-23 16:35:00,0.590338394473141
2015-09-23 16:40:00,0.588701971194754
2015-09-23 16:45:00,0.589900354943122
2015-09-23 16:50:00,0.590065819952664
2015-09-23 16:55:00,0.589947337530386
2015-09-23 17:00:00,0.590468037994323
2015-09-23 17:05:00,0.590466850538949
2015-09-23 17:10:00,0.591243889479767
2015-09-23 17:15:00,0.591883820751868
2015-09-23 17:20:00,0.590537463364275
2015-09-23 17:25:00,0.590067523219768
2015-09-23 17:30:00,0.591160216289913
2015-09-23 17:35:00,0.591725219695521
2015-09-23 17:40:00,0.591913744245289
2015-09-23 17:45:00,0.590389099546571
2015-09-23 17:50:00,0.591717113592839
2015-09-23 17:55:00,0.591212292118437
2015-09-23 18:00:00,0.591724100222903
2015-09-23 18:05:00,0.592265030469837
2015-09-23 18:10:00,0.59259748607963
2015-09-23 18:15:00,0.59244115737751
2015-09-23 18:20:00,0.59224460821886
2015-09-23 18:25:00,0.594242072075051
2015-09-23 18:30:00,0.595000965266868
2015-09-23 18:35:00,0.593699446745166
2015-09-23 18:40:00,0.592548391069711
2015-09-23 18:45:00,0.592500610492562
2015-09-23 18:50:00,0.591858662228145
2015-09-23 18:55:00,0.593164947441934
2015-09-23 19:00:00,0.593717894607963
2015-09-23 19:05:00,0.594316183901149
2015-09-23 19:10:00,0.592856444379548
2015-09-23 19:15:00,0.592374010927191
2015-09-23 19:20:00,0.594366496986477
2015-09-23 19:25:00,0.5930469404249
2015-09-23 19:30:00,0.593984924943533
2015-09-23 19:35:00,0.594700633852919
2015-09-23 19:40:00,0.592960647273583
2015-09-23 19:45:00,0.593207017757163
2015-09-23 19:50:00,0.59422465257571
2015-09-23 19:55:00,0.593013317760944
2015-09-23 20:00:00,0.595443978852143
2015-09-23 20:05:00,0.594827108314512
2015-09-23 20:10:00,0.594367704294481
2015-09-23 20:15:00,0.595151190381106
2015-09-23 20:20:00,0.592962999311237
2015-09-23 20:25:00,0.590582182128156
2015-09-23 20:30:00,0.593715775489083
2015-09-23 20:35:00,0.593892869296271
2015-09-23 20:40:00,0.592918644183643
2015-09-23 20:45:00,0.592440640605039
2015-09-23 20:50:00,0.59342896660172
2015-09-23 20:55:00,0.592462117685055
2015-09-23 21:00:00,0.590843301714951
2015-09-23 21:05:00,0.59330390161467
2015-09-23 21:10:00,0.594002547796384
2015-09-23 21:15:00,0.592804153816781
2015-09-23 21:20:00,0.592275981047958
2015-09-23 21:25:00,0.593593048144529
2015-09-23 21:30:00,0.59324141618779
2015-09-23 21:35:00,0.594534497148917
2015-09-23 21:40:00,0.594697152558837
2015-09-23 21:45:00,0.593297923863031
2015-09-23 21:50:00,0.593871733616513
2015-09-23 21:55:00,0.593731163615839
2015-09-23 22:00:00,0.592382001173996
2015-09-23 22:05:00,0.593011046883087
2015-09-23 22:10:00,0.593567466435091
2015-09-23 22:15:00,0.592439972517487
2015-09-23 22:20:00,0.594316572601776
2015-09-23 22:25:00,0.593791854074174
2015-09-23 22:30:00,0.593501918457125
2015-09-23 22:35:00,0.593215630699541
2015-09-23 22:40:00,0.593522514345614
2015-09-23 22:45:00,0.593086801508877
2015-09-23 22:50:00,0.594394875138265
2015-09-23 22:55:00,0.593574718362807
2015-09-23 23:00:00,0.593684080659711
2015-09-23 23:05:00,0.595251621523866
2015-09-23 23:10:00,0.593044769984844
2015-09-23 23:15:00,0.592271005936486
2015-09-23 23:20:00,0.592623775534924
2015-09-23 23:25:00,0.592972163839018
2015-09-23 23:30:00,0.594672847743267
2015-09-23 23:35:00,0.593838566014974
2015-09-23 23:40:00,0.594386124242215
2015-09-23 23:45:00,0.592956500824003
2015-09-23 23:50:00,0.592269233814828
2015-09-23 23:55:00,0.5930265554154
2015-09-24 00:00:00,0.594206456938055
2015-09-24 00:05:00,0.593969450252431
2015-09-24 00:10:00,0.593120794125711
2015-09-24 00:15:00,0.594144266717669
2015-09-24 00:20:00,0.593046931366921
2015-09-24 00:25:00,0.591586728788092
2015-09-24 00:30:00,0.594432419089977
2015-09-24 00:35:00,0.594326708529829
2015-09-24 00:40:00,0.593837033914877
2015-09-24 00:45:00,0.59423470550255
2015-09-24 00:50:00,0.594056025978339
2015-09-24 00:55:00,0.594177794083705
2015-09-24 01:00:00,0.59457714900638
2015-09-24 01:05:00,0.594139397939169
2015-09-24 01:10:00,0.593389720139893
2015-09-24 01:15:00,0.592024508176085
2015-09-24 01:20:00,0.592719872398284
2015-09-24 01:25:00,0.594139198716324
2015-09-24 01:30:00,0.593082785957852
2015-09-24 01:35:00,0.592934606805491
2015-09-24 01:40:00,0.595115315499403
2015-09-24 01:45:00,0.592897883007487
2015-09-24 01:50:00,0.593459111874148
2015-09-24 01:55:00,0.593387534931025
2015-09-24 02:00:00,0.593134513480592
2015-09-24 02:05:00,0.59377800551955
2015-09-24 02:10:00,0.596025142900668
2015-09-24 02:15:00,0.595267749378258
2015-09-24 02:20:00,0.594473482222278
2015-09-24 02:25:00,0.593184501533659
2015-09-24 02:30:00,0.591928607226246
2015-09-24 02:35:00,0.593749029499975
2015-09-24 02:40:00,0.593880891817867
2015-09-24 02:45:00,0.591849135634104
2015-09-24 02:50:00,0.591377566796982
2015-09-24 02:55:00,0.590849452439524
2015-09-24 03:00:00,0.589186640417005
2015-09-24 03:05:00,0.590285745133605
2015-09-24 03:10:00,0.590478887383811
2015-09-24 03:15:00,0.591123763330288
2015-09-24 03:20:00,0.591478889434401
2015-09-24 03:25:00,0.589715910695395
2015-09-24 03:30:00,0.590460985976139
2015-09-24 03:35:00,0.59345382351514
2015-09-24 03:40:00,0.591251264059683
2015-09-24 03:45:00,0.590653148180225
2015-09-24 03:50:00,0.590878296808984
2015-09-24 03:55:00,0.590395457636299
2015-09-24 04:00:00,0.591364613610075
2015-09-24 04:05:00,0.591209228409311
2015-09-24 04:10:00,0.593593206022155
2015-09-24 04:15:00,0.591693479324314
2015-09-24 04:20:00,0.589815323184535
2015-09-24 04:25:00,0.588894163956657
2015-09-24 04:30:00,0.590325136515197
2015-09-24 04:35:00,0.589490707482038
2015-09-24 04:40:00,0.592725463379512
2015-09-24 04:45:00,0.592316973784369
2015-09-24 04:50:00,0.59155357614885
2015-09-24 04:55:00,0.590331883018656
2015-09-24 05:00:00,0.591889269369239
2015-09-24 05:05:00,0.593017769333943
2015-09-24 05:10:00,0.590155186745056
2015-09-24 05:15:00,0.59146368034642
2015-09-24 05:20:00,0.592032634300294
2015-09-24 05:25:00,0.590586674086945
2015-09-24 05:30:00,0.589855968041643
2015-09-24 05:35:00,0.590257615557291
2015-09-24 05:40:00,0.59164890109126
2015-09-24 05:45:00,0.592472266249677
2015-09-24 05:50:00,0.589625850912838
2015-09-24 05:55:00,0.589206951689279
2015-09-24 06:00:00,0.588598584137338
2015-09-24 06:05:00,0.588603416169303
2015-09-24 06:10:00,0.590136360802681
2015-09-24 06:15:00,0.590361368923436
2015-09-24 06:20:00,0.590061243833317
2015-09-24 06:25:00,0.592222334100898
2015-09-24 06:30:00,0.590177822106049
2015-09-24 06:35:00,0.588733572793714
2015-09-24 06:40:00,0.590737102953395
2015-09-24 06:45:00,0.589941425182069
2015-09-24 06:50:00,0.589834794099143
2015-09-24 06:55:00,0.590313312865057
2015-09-24 07:00:00,0.589710523265362
2015-09-24 07:05:00,0.589339247008522
2015-09-24 07:10:00,0.590717615221163
2015-09-24 07:15:00,0.590355616852826
2015-09-24 07:20:00,0.589394645025462
2015-09-24 07:25:00,0.590627759896409
2015-09-24 07:30:00,0.590531529920919
2015-09-24 07:35:00,0.589833853125742
2015-09-24 07:40:00,0.588973194241255
2015-09-24 07:45:00,0.587897571546445
2015-09-24 07:50:00,0.589051091177515
2015-09-24 07:55:00,0.588422417680658
2015-09-24 08:00:00,0.589884384995268
2015-09-24 08:05:00,0.590349192133047
2015-09-24 08:10:00,0.588575314161689
2015-09-24 08:15:00,0.590459237680662
2015-09-24 08:20:00,0.591142237792647
2015-09-24 08:25:00,0.590625995895218
2015-09-24 08:30:00,0.590740196365037
2015-09-24 08:35:00,0.590041930205374
2015-09-24 08:40:00,0.589180064312106
2015-09-24 08:45:00,0.591059187631405
2015-09-24 08:50:00,0.589034885414326
2015-09-24 08:55:00,0.58728698624663
2015-09-24 09:00:00,0.587771676355231
2015-09-24 09:05:00,0.587570391903873
2015-09-24 09:10:00,0.588740752080186
2015-09-24 09:15:00,0.588487992934124
2015-09-24 09:20:00,0.587768194285955
2015-09-24 09:25:00,0.586367969346808
2015-09-24 09:30:00,0.587242823837544
2015-09-24 09:35:00,0.588305439068916
2015-09-24 09:40:00,0.587331494476746
2015-09-24 09:45:00,0.586696151259398
2015-09-24 09:50:00,0.587257041377637
2015-09-24 09:55:00,0.584855455395059
2015-09-24 10:00:00,0.586674212655824
2015-09-24 10:05:00,0.585616350519495
2015-09-24 10:10:00,0.586378253844944
2015-09-24 10:15:00,0.585664637813007
2015-09-24 10:20:00,0.58724459772088
2015-09-24 10:25:00,0.587329111214737
2015-09-24 10:30:00,0.586568672248015
2015-09-24 10:35:00,0.58597887266188
2015-09-24 10:40:00,0.587710924519653
2015-09-24 10:45:00,0.585988348247817
2015-09-24 10:50:00,0.583845834344823
2015-09-24 10:55:00,0.585885562388363
2015-09-24 11:00:00,0.587875393089688
2015-09-24 11:05:00,0.588518263085271
2015-09-24 11:10:00,0.586083463128091
2015-09-24 11:15:00,0.58782650223936
2015-09-24 11:20:00,0.586352268353333
2015-09-24 11:25:00,0.586513548456769
2015-09-24 11:30:00,0.587233745359922
2015-09-24 11:35:00,0.587421712679316
2015-09-24 11:40:00,0.585833202141128
2015-09-24 11:45:00,0.586531156836982
2015-09-24 11:50:00,0.586926298052785
2015-09-24 11:55:00,0.587150248483626
2015-09-24 12:00:00,0.586521946786558
2015-09-24 12:05:00,0.586756342086544
2015-09-24 12:10:00,0.587368453384414
2015-09-24 12:15:00,0.585964118180133
2015-09-24 12:20:00,0.584659479171175
2015-09-24 12:25:00,0.585874622829926
2015-09-24 12:30:00,0.58692907209004
2015-09-24 12:35:00,0.587486823202242
2015-09-24 12:40:00,0.587067920447583
2015-09-24 12:45:00,0.585964311226424
2015-09-24 12:50:00,0.585782757151273
2015-09-24 12:55:00,0.588938198785174
2015-09-24 13:00:00,0.587367408603435
2015-09-24 13:05:00,0.58691074261581
2015-09-24 13:10:00,0.586537076257706
2015-09-24 13:15:00,0.586860516261897
2015-09-24 13:20:00,0.585906886896682
2015-09-24 13:25:00,0.586592311943556
2015-09-24 13:30:00,0.588430350434954
2015-09-24 13:35:00,0.588653596420212
2015-09-24 13:40:00,0.587020800362321
2015-09-24 13:45:00,0.586168163744245
2015-09-24 13:50:00,0.588033823190806
2015-09-24 13:55:00,0.586308499407326
2015-09-24 14:00:00,0.589361931794993
2015-09-24 14:05:00,0.588085852132905
2015-09-24 14:10:00,0.588854346449303
2015-09-24 14:15:00,0.588926916927607
2015-09-24 14:20:00,0.589054340134388
2015-09-24 14:25:00,0.588203183350177
2015-09-24 14:30:00,0.591805379197718
2015-09-24 14:35:00,0.588496122747019
2015-09-24 14:40:00,0.588895551964812
2015-09-24 14:45:00,0.590560514725
2015-09-24 14:50:00,0.588487701932332
2015-09-24 14:55:00,0.58834375168176
2015-09-24 15:00:00,0.589214696820707
2015-09-24 15:05:00,0.588593871628705
2015-09-24 15:10:00,0.589589757329436
2015-09-24 15:15:00,0.588701591575712
2015-09-24 15:20:00,0.586797237397312
2015-09-24 15:25:00,0.58759714169683
2015-09-24 15:30:00,0.588187741362433
2015-09-24 15:35:00,0.588983263631173
2015-09-24 15:40:00,0.589492782574384
2015-09-24 15:45:00,0.589557147210983
2015-09-24 15:50:00,0.589332349365043
2015-09-24 15:55:00,0.585467990563128
2015-09-24 16:00:00,0.587103573470811
2015-09-24 16:05:00,0.588711690872064
2015-09-24 16:10:00,0.587891087140057
2015-09-24 16:15:00,0.589079495176622
2015-09-24 16:20:00,0.589748853167834
2015-09-24 16:25:00,0.590538113449579
2015-09-24 16:30:00,0.588691151462703
2015-09-24 16:35:00,0.589844995670868
2015-09-24 16:40:00,0.590449293869804
2015-09-24 16:45:00,0.590429830739888
2015-09-24 16:50:00,0.590245805307304
2015-09-24 16:55:00,0.588737284434325
2015-09-24 17:00:00,0.591074603254485
2015-09-24 17:05:00,0.589942164145451
2015-09-24 17:10:00,0.589208641919599
2015-09-24 17:15:00,0.592594811094606
2015-09-24 17:20:00,0.590511218431478
2015-09-24 17:25:00,0.591819552656559
2015-09-24 17:30:00,0.591260893441234
2015-09-24 17:35:00,0.589960975176383
2015-09-24 17:40:00,0.593734261758685
2015-09-24 17:45:00,0.591415969438231
2015-09-24 17:50:00,0.592375774346364
2015-09-24 17:55:00,0.593888810901123
2015-09-24 18:00:00,0.592962830063851
2015-09-24 18:05:00,0.592558980820686
2015-09-24 18:10:00,0.593765979888505
2015-09-24 18:15:00,0.591582377852345
2015-09-24 18:20:00,0.592088411537069
2015-09-24 18:25:00,0.592002866303487
